CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15001992,770,Germany,Female,47,5,134111.1,1,1,0,169686.61,0
15001993,687,France,Male,30,9,0.0,2,1,1,21473.88,0
15001994,622,Spain,Female,41,4,97283.56,2,1,0,133303.67,0
15001995,552,Germany,Male,38,6,121394.98,1,1,0,88824.1,0
15001996,639,Spain,Female,24,10,25875.68,2,1,0,19561.09,0
15001997,611,France,Male,41,3,42023.67,2,0,0,12371.97,0
15001998,763,France,Female,56,9,121532.79,2,1,1,139572.23,0
15001999,839,France,Male,38,9,123724.11,3,1,0,79534.15,0
15002000,748,France,Female,22,2,69953.28,1,1,1,76435.02,0
15002001,578,France,Male,38,6,0.0,2,1,1,42623.62,0
15002002,655,Spain,Male,25,9,101706.95,2,0,0,120429.23,0
15002003,628,France,Female,46,0,58705.31,1,1,0,29688.28,0
15002004,593,France,Male,43,5,129854.03,1,1,0,825.73,0
15002005,641,Spain,Female,36,10,97899.3,2,1,0,2825.23,0
15002006,637,France,Male,34,10,55954.87,1,1,1,73577.97,0
15002007,826,Spain,Female,35,10,21071.08,1,0,0,143760.17,0
15002008,681,France,Male,38,1,83763.06,4,0,0,120518.52,0
15002009,729,France,Female,30,1,0.0,1,1,1,50146.14,0
15002010,750,France,Female,24,10,104484.46,2,0,1,20400.53,0
15002011,722,France,Male,49,7,124216.44,1,0,1,72375.7,0
15002012,781,Spain,Female,34,2,0.0,2,1,0,179284.21,0
15002013,614,France,Female,39,8,86325.85,1,0,1,69384.71,0
15002014,742,Germany,Male,40,3,194479.8,1,1,0,24012.32,0
15002015,838,France,Female,41,5,0.0,2,0,1,178233.21,0
15002016,580,France,Male,26,0,0.0,3,1,0,64802.83,0
15002017,617,Spain,Female,21,10,0.0,2,1,1,154394.65,0
15002018,610,France,Male,32,9,133162.7,4,1,1,54630.23,0
15002019,850,Germany,Male,41,9,0.0,2,0,1,173824.95,0
15002020,547,Spain,Male,30,2,27155.05,1,1,1,16382.92,0
15002021,660,Germany,Female,34,3,76534.37,2,1,0,50646.41,0
15002022,697,Spain,Female,59,4,67054.98,2,0,0,145497.04,0
15002023,597,France,Female,19,0,0.0,1,0,1,78909.12,1
15002024,554,France,Male,30,3,98028.01,2,1,0,110125.58,1
15002025,571,France,Male,56,4,131134.75,2,1,1,55411.41,1
15002026,625,Germany,Female,37,3,41858.87,1,1,1,72257.68,1
15002027,598,Spain,Female,30,9,157431.28,1,1,1,121298.23,0
15002028,788,France,Male,49,9,180500.9,1,1,0,158487.81,0
15002029,599,Germany,Male,38,6,21179.81,3,1,1,178394.29,0
15002030,598,France,Male,34,7,0.0,2,1,1,71773.76,0
15002031,687,Germany,Male,39,7,69182.0,2,1,0,126084.89,0
15002032,677,France,Female,31,2,96556.92,3,1,1,99598.67,0
15002033,350,Spain,Male,27,4,82148.73,1,1,1,131268.22,1
15002034,566,Germany,Female,36,9,0.0,2,0,0,124378.56,0
15002035,601,France,Male,27,7,86940.87,2,1,0,124051.18,0
15002036,552,France,Male,38,6,45805.42,3,1,0,87261.31,1
15002037,742,France,Female,41,8,0.0,2,1,1,58716.13,0
15002038,506,France,Female,46,9,0.0,2,0,0,84255.25,0
15002039,750,France,Male,49,6,22556.6,1,1,1,167419.02,0
15002040,446,Spain,Female,33,1,0.0,1,1,0,68578.16,0
15002041,657,Germany,Male,42,3,98980.81,1,0,0,172289.23,1
15002042,800,Germany,Female,42,7,62568.53,2,1,1,33260.24,0
15002043,592,France,Male,41,8,106924.82,1,1,0,110751.59,0
15002044,652,Spain,Female,33,6,0.0,2,1,0,21835.06,0
15002045,748,Germany,Male,27,4,0.0,1,1,1,88497.9,0
15002046,745,France,Male,43,0,100075.85,2,1,1,194106.88,0
15002047,679,Germany,Female,20,8,155679.14,2,0,0,125268.27,0
15002048,632,Germany,Female,35,5,48829.29,2,1,0,3574.98,0
15002049,631,France,Male,18,1,0.0,1,1,1,164508.09,0
15002050,516,France,Male,24,10,0.0,1,1,1,100115.6,0
15002051,551,France,Male,29,9,129210.51,1,0,1,134313.26,0
15002052,653,France,Female,48,9,0.0,1,0,0,128429.8,0
15002053,676,Spain,Female,44,1,0.0,2,1,1,37706.37,0
15002054,850,Spain,Female,32,9,103753.66,1,0,1,81119.34,0
15002055,724,Germany,Male,45,0,0.0,1,1,1,42988.47,1
15002056,616,France,Female,46,3,0.0,2,0,1,35726.04,0
15002057,698,France,Male,36,9,0.0,1,1,0,111412.6,0
15002058,480,Germany,Male,24,10,68132.19,1,1,1,40734.3,0
15002059,658,Germany,Female,35,1,0.0,2,1,1,40297.24,0
15002060,715,France,Female,37,9,0.0,2,1,0,125312.17,0
15002061,716,Germany,Female,25,10,112443.49,2,1,1,80437.45,0
15002062,643,Spain,Female,41,8,147812.57,1,1,1,40540.57,0
15002063,704,France,Female,40,1,0.0,1,1,1,76729.99,0
15002064,624,France,Female,42,10,0.0,2,1,1,115888.69,0
15002065,687,Spain,Male,40,8,0.0,1,1,1,119755.25,0
15002066,559,France,Male,45,0,131564.45,1,1,0,179612.66,0
15002067,541,France,Female,36,6,121481.68,2,1,0,186035.01,0
15002068,771,France,Female,40,5,88705.2,2,1,0,40612.25,0
15002069,632,France,Male,34,5,46012.19,2,0,0,98070.67,0
15002070,692,Spain,Male,32,1,119180.22,2,1,1,89126.87,0
15002071,574,Germany,Male,51,0,92970.62,1,1,0,153458.44,0
15002072,541,France,Male,18,9,78627.48,1,1,0,38539.62,0
15002073,597,Spain,Female,46,7,100355.37,2,1,0,45228.01,0
15002074,690,Spain,Male,31,7,0.0,1,1,0,31650.23,0
15002075,451,Spain,Female,30,1,136196.14,3,1,1,146457.88,0
15002076,669,France,Male,40,3,0.0,1,1,0,45503.71,0
15002077,715,France,Male,23,3,171856.84,1,0,1,83940.99,0
15002078,565,Spain,Male,29,1,0.0,2,1,1,51948.7,0
15002079,673,Spain,Female,29,10,66158.41,3,0,0,196457.82,0
15002080,665,France,Female,35,8,0.0,1,0,1,129603.44,0
15002081,566,France,Female,29,3,0.0,1,0,1,57133.15,0
15002082,635,France,Male,54,3,0.0,1,0,1,23213.35,0
15002083,648,Spain,Male,55,3,0.0,2,1,1,87747.8,0
15002084,566,Germany,Male,18,4,0.0,2,1,0,36239.49,1
15002085,616,France,Male,43,9,48931.95,2,1,1,33451.55,0
15002086,647,France,Female,46,7,116747.06,1,1,1,59017.45,0
15002087,677,Germany,Female,43,3,161872.33,1,0,1,193277.07,1
15002088,831,Spain,Female,31,2,0.0,1,1,0,79973.77,0
15002089,557,France,Male,35,10,92554.21,2,1,0,42080.85,0
15002090,779,Spain,Male,30,0,141874.15,2,1,1,65695.58,0
15002091,563,Spain,Male,33,1,0.0,2,0,1,95555.41,0
15002092,649,France,Male,25,3,78640.69,2,0,0,14379.48,0
15002093,738,Germany,Female,36,8,122457.84,2,1,1,61006.43,0
15002094,692,France,Female,22,0,125071.5,3,1,0,28649.69,0
15002095,423,Spain,Male,35,5,102503.66,2,1,1,18072.24,0
15002096,754,Germany,Male,25,5,89284.63,2,0,1,181799.6,0
15002097,681,Germany,Female,40,9,0.0,2,0,0,56836.81,0
15002098,596,Spain,Female,31,2,0.0,2,0,0,41836.02,0
15002099,637,France,Female,40,9,87017.73,3,1,0,140073.59,1
15002100,691,Spain,Male,48,8,113419.06,2,0,1,11500.12,0
15002101,706,Germany,Male,53,9,0.0,1,0,1,194648.2,1
15002102,702,France,Female,18,2,58631.73,2,1,1,196999.71,0
15002103,581,Germany,Female,29,0,0.0,2,0,1,152981.23,0
15002104,648,Spain,Male,34,1,56416.81,3,1,0,197405.44,0
15002105,569,France,Female,42,3,130375.46,1,1,0,51230.97,0
15002106,723,Spain,Female,21,3,153775.69,4,0,0,50934.69,1
15002107,626,Spain,Male,28,1,46881.93,2,1,1,173789.74,1
15002108,691,France,Male,39,9,71900.92,3,0,1,121505.21,0
15002109,600,Spain,Male,38,5,61240.95,2,1,0,144619.73,0
15002110,658,France,Male,41,5,91028.14,2,1,0,2773.43,0
15002111,631,France,Female,42,2,76384.96,1,1,1,92777.44,0
15002112,533,France,Male,41,0,0.0,1,1,1,55676.54,1
15002113,754,Spain,Female,39,9,109636.55,2,0,1,30805.91,0
15002114,714,Germany,Female,38,8,112831.18,1,1,0,103763.42,0
15002115,528,France,Male,44,3,84905.65,4,1,0,55384.67,0
15002116,571,France,Male,18,8,121772.78,1,1,0,108686.69,0
15002117,592,Germany,Female,53,4,0.0,1,0,1,15650.48,0
15002118,776,France,Female,18,6,78614.19,1,1,1,159545.25,0
15002119,733,Spain,Female,27,2,0.0,2,1,0,189912.82,0
15002120,670,Spain,Male,35,2,50603.84,1,1,0,125883.62,0
15002121,498,Germany,Male,44,7,207391.29,1,0,0,28566.25,1
15002122,693,Spain,Female,18,0,62927.21,1,1,0,149817.74,0
15002123,666,France,Female,37,7,153405.83,2,1,1,175675.06,0
15002124,616,Spain,Male,45,7,66105.45,1,1,1,73302.42,0
15002125,776,Germany,Female,47,2,105217.7,1,0,1,102759.38,0
15002126,630,Germany,Male,31,0,130702.12,2,1,0,12747.33,0
15002127,763,France,Female,34,8,137145.75,1,0,1,109541.27,0
15002128,614,Spain,Female,31,3,0.0,2,1,1,9504.18,0
15002129,567,France,Male,34,6,137100.31,2,0,0,70427.08,0
15002130,530,France,Female,27,8,32512.24,2,0,1,55667.29,0
15002131,642,France,Male,29,2,0.0,1,1,0,36596.12,1
15002132,654,Germany,Male,42,4,159930.33,2,1,0,170605.76,0
15002133,558,Germany,Male,39,9,135839.5,1,1,0,120693.26,1
15002134,562,Germany,Male,42,10,92564.11,1,0,1,135616.97,0
15002135,762,Spain,Male,40,2,0.0,2,1,0,98470.23,0
15002136,721,France,Female,45,4,63789.83,2,1,0,149498.73,0
15002137,825,Germany,Female,46,10,0.0,1,1,1,74029.66,0
15002138,494,France,Male,20,1,135765.11,2,1,0,88280.9,0
15002139,813,Spain,Female,29,3,0.0,1,0,0,16653.11,0
15002140,574,Spain,Female,35,1,109424.95,1,1,0,63942.84,0
15002141,523,Germany,Female,37,2,22115.78,2,1,0,21120.19,0
15002142,674,Germany,Female,31,4,0.0,3,1,0,96333.58,0
15002143,471,France,Male,47,8,0.0,1,1,1,187748.31,0
15002144,753,France,Male,57,2,0.0,1,1,1,162207.38,0
15002145,666,Spain,Female,39,9,68520.85,2,1,0,87455.31,1
15002146,582,France,Male,38,5,173238.63,3,0,1,60149.03,0
15002147,746,France,Male,46,3,111663.33,2,1,0,65892.11,0
15002148,636,France,Male,19,3,0.0,1,1,0,94537.04,0
15002149,653,Spain,Male,38,10,78943.13,2,0,0,48573.15,0
15002150,710,France,Male,47,9,0.0,1,1,1,67635.31,0
15002151,589,France,Male,31,9,153881.9,1,1,1,98461.4,0
15002152,548,Germany,Male,25,4,95990.15,3,0,1,168214.94,0
15002153,637,Spain,Female,36,10,0.0,2,0,0,19084.3,0
15002154,520,France,Female,37,6,95997.62,3,0,0,80962.81,1
15002155,608,France,Male,28,10,186592.5,2,1,1,38089.63,0
15002156,553,France,Male,58,3,0.0,1,1,0,127410.65,0
15002157,620,France,Male,33,7,95476.64,1,1,0,114146.25,0
15002158,563,France,Male,26,8,60033.33,1,1,1,115457.17,0
15002159,617,Germany,Male,37,8,110090.6,1,0,0,106556.47,1
15002160,748,Germany,Male,47,8,0.0,1,1,0,146719.58,0
15002161,578,Germany,Female,38,1,106368.4,1,1,0,30821.14,0
15002162,686,France,Male,42,2,0.0,2,1,1,37169.59,0
15002163,476,Spain,Male,29,4,0.0,1,1,0,141782.97,0
15002164,618,France,Male,52,0,77075.78,3,0,0,26364.67,0
15002165,570,Spain,Female,43,3,79014.08,2,0,1,145398.18,0
15002166,655,Germany,Female,48,10,0.0,1,0,0,32893.71,1
15002167,596,France,Female,41,4,0.0,1,0,1,198315.08,0
15002168,732,Germany,Female,46,8,0.0,1,1,0,9036.49,0
15002169,616,France,Male,29,7,0.0,4,1,0,155285.88,0
15002170,757,Germany,Male,33,0,64883.71,1,1,1,46400.3,0
15002171,449,France,Female,51,2,0.0,1,0,1,64733.38,1
15002172,653,France,Male,53,2,138293.66,1,0,1,182363.67,1
15002173,662,Spain,Female,26,10,111508.03,1,1,0,61327.36,0
15002174,560,France,Female,40,5,0.0,2,1,0,75413.19,0
15002175,650,Spain,Female,33,3,174506.93,1,1,0,36449.79,0
15002176,696,France,Male,31,3,74032.5,1,1,1,15444.92,0
15002177,754,Germany,Female,40,0,31514.09,4,0,0,21607.04,1
15002178,622,Germany,Male,49,9,112363.72,2,1,0,118736.66,0
15002179,607,Germany,Male,42,10,115425.4,1,1,0,9372.28,0
15002180,592,France,Male,34,3,115474.37,2,0,1,45145.92,1
15002181,654,France,Female,43,0,0.0,1,0,0,78709.16,1
15002182,560,France,Male,34,4,136018.98,4,1,1,21709.64,0
15002183,722,France,Male,42,2,142568.46,1,0,1,149664.63,0
15002184,494,Germany,Male,51,9,0.0,1,1,0,194294.63,1
15002185,643,Spain,Female,18,4,108527.79,2,1,1,178996.45,0
15002186,517,Spain,Female,45,2,82150.96,1,0,0,190730.43,0
15002187,645,Spain,Female,22,4,0.0,2,1,1,108978.0,0
15002188,727,Spain,Male,50,3,0.0,2,1,1,29621.95,1
15002189,667,Germany,Male,31,8,0.0,1,0,0,133363.53,0
15002190,592,France,Female,25,5,131389.22,1,0,1,11945.07,0
15002191,718,Spain,Male,44,9,88275.63,1,1,0,95231.41,0
15002192,387,Germany,Female,41,1,69113.64,2,1,0,157864.55,1
15002193,643,Germany,Female,28,0,17184.71,1,1,0,170985.48,0
15002194,570,France,Male,25,0,0.0,1,1,1,59081.65,0
15002195,697,France,Male,36,0,13394.29,2,1,1,44396.25,0
15002196,407,France,Female,25,8,0.0,1,0,1,137897.24,0
15002197,605,Spain,Male,27,4,0.0,2,1,0,27762.85,0
15002198,588,Germany,Male,39,3,43619.34,2,1,1,198801.88,0
15002199,736,France,Female,28,9,0.0,1,0,0,66440.46,0
15002200,573,Spain,Male,42,4,0.0,1,1,0,149877.38,0
15002201,628,France,Female,52,8,26055.58,2,0,0,145117.98,0
15002202,656,France,Male,36,2,98128.68,2,0,1,62044.93,0
15002203,647,France,Female,39,2,0.0,2,1,0,77246.27,1
15002204,645,Germany,Male,58,1,80828.64,2,1,0,168338.21,0
15002205,655,Spain,Male,26,7,0.0,1,1,0,45599.19,0
15002206,649,France,Female,49,6,0.0,1,1,1,12018.01,0
15002207,850,Spain,Female,48,1,136701.9,2,0,1,29462.23,1
15002208,477,France,Male,46,3,0.0,2,1,1,136819.21,0
15002209,574,Spain,Male,50,6,0.0,2,1,1,47496.14,0
15002210,645,Spain,Female,40,0,122141.94,1,1,0,113428.01,1
15002211,756,Spain,Male,32,0,158499.78,1,0,0,78716.24,0
15002212,741,France,Female,48,7,86005.09,2,1,1,173644.27,0
15002213,749,Spain,Female,49,5,120354.08,2,1,0,97496.78,0
15002214,646,Germany,Female,49,1,0.0,4,1,1,27931.39,0
15002215,769,France,Male,38,9,0.0,1,0,0,166568.75,0
15002216,592,Spain,Male,30,9,0.0,1,0,0,16543.18,0
15002217,737,France,Female,39,0,56331.74,1,1,1,165650.73,0
15002218,668,Spain,Male,47,2,0.0,1,1,0,8309.67,0
15002219,669,France,Male,48,3,93417.85,1,1,0,737.98,0
15002220,523,Germany,Male,33,4,23143.9,2,1,1,151109.67,1
15002221,480,Germany,Male,41,10,0.0,1,1,1,112021.97,1
15002222,622,France,Male,24,9,115772.59,1,0,0,43011.9,0
15002223,641,France,Male,47,2,104077.4,2,1,1,193189.92,0
15002224,542,France,Female,30,4,53996.13,1,1,0,127406.53,0
15002225,738,France,Male,45,6,0.0,2,1,0,47721.71,0
15002226,570,France,Male,26,10,73907.27,1,1,1,83204.21,0
15002227,705,Germany,Male,48,8,0.0,1,1,1,182636.68,0
15002228,621,France,Female,41,4,143165.72,2,1,0,40688.81,0
15002229,725,France,Male,30,3,92008.98,2,0,1,185372.83,0
15002230,535,Germany,Female,44,9,0.0,2,1,0,43365.32,1
15002231,495,France,Female,32,10,0.0,2,1,1,4715.6,0
15002232,701,Spain,Male,45,8,0.0,2,0,0,53695.47,0
15002233,731,Spain,Male,35,7,32155.77,2,1,1,10934.44,0
15002234,680,Germany,Male,20,4,0.0,1,1,0,46597.81,1
15002235,565,Germany,Female,28,8,0.0,1,0,0,54405.12,1
15002236,714,Spain,Female,33,10,0.0,3,0,0,83342.74,0
15002237,704,France,Female,51,8,105812.51,1,1,0,56547.19,1
15002238,540,France,Male,47,0,143359.7,2,1,0,142350.94,0
15002239,693,France,Female,54,5,0.0,2,1,1,194166.95,0
15002240,663,Spain,Male,54,10,146550.94,3,1,1,9512.71,1
15002241,660,France,Male,32,4,90420.4,2,1,1,102612.93,0
15002242,517,Germany,Female,36,5,173394.19,2,1,1,52343.45,0
15002243,728,Spain,Female,33,9,139103.51,2,0,0,92553.59,0
15002244,597,Spain,Male,31,2,0.0,1,1,0,140921.89,0
15002245,587,Germany,Male,19,2,109466.92,1,1,1,175361.52,0
15002246,693,France,Male,37,9,126070.42,3,0,1,177337.59,0
15002247,629,Spain,Male,25,4,0.0,4,0,0,32639.03,0
15002248,512,Germany,Male,37,6,139613.89,1,1,1,112532.3,0
15002249,796,France,Female,59,3,129235.21,1,1,1,56587.59,0
15002250,671,France,Female,32,5,86583.4,1,1,0,99569.87,0
15002251,648,Spain,Female,39,4,95670.29,1,1,1,183999.23,0
15002252,646,Germany,Female,47,1,85712.34,2,1,1,12143.46,0
15002253,651,Spain,Male,40,10,0.0,1,0,0,118835.59,0
15002254,659,Spain,Female,40,0,0.0,2,1,1,71950.85,0
15002255,759,Germany,Female,34,5,81272.03,2,1,0,173622.37,0
15002256,801,Germany,Male,35,4,114321.91,3,1,0,43671.26,0
15002257,622,France,Female,28,8,131295.8,2,1,0,66604.74,0
15002258,714,France,Male,46,6,0.0,1,1,1,4073.18,0
15002259,710,France,Female,20,0,0.0,3,0,0,85995.88,1
15002260,716,Spain,Female,47,9,34872.01,1,1,1,126649.6,0
15002261,772,Germany,Male,23,5,0.0,3,1,1,39240.94,0
15002262,731,Spain,Female,47,10,144545.67,1,0,1,127139.12,0
15002263,690,France,Male,34,6,23069.33,2,1,0,148945.73,0
15002264,589,Germany,Female,25,2,115207.58,1,1,0,38492.82,0
15002265,679,Germany,Male,43,8,59460.48,1,1,1,151056.94,0
15002266,549,Germany,Male,47,10,73336.12,1,1,0,186554.34,0
15002267,694,Germany,Male,33,10,0.0,1,1,0,44504.48,0
15002268,680,France,Female,45,1,99423.48,4,1,1,27009.24,0
15002269,512,Germany,Male,18,0,35135.59,2,1,0,66688.73,1
15002270,604,France,Female,24,9,50247.34,2,1,1,38152.1,0
15002271,578,France,Male,50,9,99307.59,4,0,1,155051.72,0
15002272,717,France,Female,35,8,149894.82,2,1,1,26574.77,0
15002273,621,Germany,Female,19,6,170442.77,1,1,1,4517.49,0
15002274,513,Spain,Male,31,9,154414.99,2,1,1,70369.02,0
15002275,692,Germany,Male,28,10,40170.17,2,1,1,156948.06,1
15002276,669,Germany,Female,36,0,83077.73,1,1,1,130263.37,0
15002277,661,Germany,Female,34,3,0.0,1,1,0,106112.24,0
15002278,544,Germany,Female,39,9,141800.38,2,0,1,91595.45,0
15002279,706,France,Male,37,2,154084.7,1,0,0,129898.07,0
15002280,639,France,Male,51,10,109876.78,1,1,1,98442.04,0
15002281,633,France,Female,42,6,146020.53,1,1,0,154974.41,0
15002282,529,France,Male,42,4,238964.82,1,1,1,173289.99,0
15002283,532,France,Male,49,8,152913.22,2,0,0,34733.65,1
15002284,850,France,Male,34,10,81306.28,2,1,0,46400.33,0
15002285,539,France,Female,25,2,0.0,1,0,1,102737.04,0
15002286,447,Spain,Female,50,10,83742.13,3,0,1,173158.45,0
15002287,612,France,Male,39,5,216932.57,1,0,1,183682.77,0
15002288,631,France,Male,39,9,0.0,2,1,0,25174.36,0
15002289,561,France,Male,31,1,71699.72,2,1,1,60634.81,0
15002290,571,Germany,Male,31,2,0.0,1,1,1,153925.25,0
15002291,638,France,Male,46,3,48447.38,1,1,0,186734.67,0
15002292,684,France,Female,47,5,0.0,1,1,1,16247.61,0
15002293,515,Germany,Male,45,10,137685.8,1,1,1,93908.45,0
15002294,612,France,Male,45,0,2131.38,2,0,0,99143.41,0
15002295,649,France,Female,43,5,46426.53,1,0,0,1728.46,0
15002296,627,France,Male,39,3,0.0,1,0,0,170868.26,1
15002297,584,France,Female,36,7,0.0,2,0,0,21488.44,0
15002298,551,France,Male,50,8,94249.88,2,1,0,167500.28,0
15002299,816,France,Male,34,7,93660.95,2,1,0,4205.0,1
15002300,425,Spain,Female,41,7,76855.42,3,1,1,196606.33,1
15002301,748,Germany,Female,29,1,56404.15,2,1,0,104990.79,1
15002302,540,Germany,Male,31,9,158649.19,2,0,1,59772.22,0
15002303,673,France,Female,35,1,202366.42,2,1,1,121261.29,0
15002304,657,Spain,Female,29,5,106466.43,1,0,0,56766.09,0
15002305,550,France,Male,45,4,76720.21,2,0,0,21555.44,0
15002306,631,France,Male,24,5,65820.35,4,1,0,50435.04,1
15002307,611,Germany,Female,38,8,22780.45,2,0,1,168162.26,0
15002308,652,France,Male,39,9,93343.73,1,0,1,49415.16,0
15002309,773,France,Female,19,6,0.0,3,1,0,82179.01,0
15002310,786,Germany,Female,33,4,0.0,2,1,1,109899.65,1
15002311,576,Spain,Female,40,9,77452.52,1,0,0,173999.55,0
15002312,683,France,Male,42,6,0.0,2,1,1,2177.8,0
15002313,747,Germany,Male,35,7,111855.86,4,1,1,176419.86,0
15002314,608,Spain,Female,44,10,50591.71,1,1,1,148228.73,0
15002315,707,France,Male,36,0,138203.56,1,1,1,77360.79,0
15002316,850,France,Male,38,9,0.0,2,0,1,198410.29,0
15002317,540,France,Male,40,10,0.0,1,1,0,11775.79,0
15002318,695,France,Male,47,10,67524.03,2,0,1,147555.8,0
15002319,553,France,Female,31,6,125060.0,1,1,0,143973.22,0
15002320,589,Spain,Male,33,3,86794.0,1,1,1,189371.24,0
15002321,604,Germany,Female,31,4,54196.58,2,1,1,164887.39,0
15002322,692,Germany,Male,34,1,120908.51,2,0,0,115122.01,1
15002323,844,France,Female,52,9,0.0,1,1,0,46496.07,0
15002324,592,Spain,Male,43,4,145764.47,2,1,1,101966.88,0
15002325,746,Spain,Female,26,8,0.0,1,0,1,20551.38,0
15002326,563,Spain,Female,31,0,108178.22,4,1,1,97720.8,0
15002327,607,France,Male,41,2,0.0,1,0,0,38798.45,0
15002328,776,Germany,Female,28,3,152726.5,1,1,1,186917.28,0
15002329,741,France,Male,30,8,61225.6,1,1,0,81329.25,1
15002330,610,France,Female,51,1,79837.87,2,1,1,29905.86,1
15002331,591,France,Female,31,6,188020.95,1,1,1,4759.26,0
15002332,694,Germany,Female,47,8,126147.75,3,1,0,66098.0,1
15002333,587,Germany,Female,50,9,121721.26,2,0,0,11574.64,1
15002334,603,France,Male,30,3,0.0,3,0,0,91868.41,0
15002335,611,France,Male,29,4,37383.24,2,1,0,9419.95,0
15002336,632,France,Male,35,9,0.0,1,1,1,166657.53,0
15002337,594,France,Male,27,3,140916.82,1,1,1,93136.47,0
15002338,493,France,Female,39,6,0.0,1,1,1,158568.7,0
15002339,799,France,Male,35,7,52316.3,4,1,1,72821.55,0
15002340,728,Spain,Female,41,7,0.0,2,1,0,153576.89,0
15002341,641,France,Male,51,2,0.0,2,1,1,81068.03,0
15002342,579,France,Male,46,1,110377.21,2,1,1,134279.59,0
15002343,765,France,Female,42,5,138751.53,1,1,1,142651.83,0
15002344,694,Spain,Male,18,0,60626.19,1,1,1,120500.49,0
15002345,587,Germany,Female,42,8,53280.44,2,0,0,11048.55,0
15002346,698,Germany,Male,55,6,48304.27,1,1,1,73418.73,1
15002347,657,France,Female,18,7,50410.38,1,1,0,155349.86,0
15002348,662,Germany,Male,44,6,0.0,2,1,0,184938.16,0
15002349,732,France,Male,36,4,126331.69,1,1,0,132100.36,0
15002350,698,Germany,Female,29,4,0.0,2,0,1,193469.58,0
15002351,731,Spain,Female,46,6,68148.11,1,1,0,54879.32,0
15002352,825,Germany,Male,55,6,86675.46,1,1,0,27279.09,0
15002353,706,Spain,Male,45,1,102127.49,1,1,0,65587.73,0
15002354,850,Germany,Male,34,1,116767.28,2,1,0,135625.45,0
15002355,764,France,Male,28,6,0.0,1,1,1,78106.06,0
15002356,626,Spain,Female,39,4,89453.49,1,1,1,131829.51,0
15002357,504,France,Female,46,1,0.0,1,1,0,140394.4,0
15002358,765,Germany,Male,34,0,143604.7,4,1,0,122797.11,1
15002359,525,France,Male,35,8,77943.97,2,1,0,155772.47,0
15002360,664,France,Female,66,10,0.0,2,0,0,46636.68,0
15002361,719,France,Male,48,7,79643.1,2,1,0,21949.6,0
15002362,547,France,Female,49,1,106121.09,1,1,0,9661.67,0
15002363,589,France,Male,23,1,0.0,2,0,0,195219.78,0
15002364,547,Germany,Female,30,2,28017.4,2,1,1,143567.26,0
15002365,848,France,Male,38,3,137882.33,1,1,1,47696.19,0
15002366,720,France,Female,27,8,152279.07,2,0,1,95392.12,0
15002367,580,Germany,Male,54,5,0.0,2,0,0,12457.89,0
15002368,502,France,Male,52,2,94981.48,1,1,0,132948.38,0
15002369,566,Germany,Female,32,7,105719.13,1,1,1,193421.86,0
15002370,589,Germany,Male,55,5,78074.64,2,1,0,141168.46,0
15002371,596,Spain,Male,37,7,50621.36,2,1,0,124519.06,0
15002372,726,Germany,Male,63,9,0.0,1,1,1,184440.37,0
15002373,514,France,Male,39,1,0.0,2,1,1,102483.68,0
15002374,754,Germany,Female,43,7,0.0,3,1,0,149028.78,0
15002375,476,France,Female,51,10,0.0,2,1,1,186559.05,0
15002376,642,France,Male,50,4,0.0,4,1,0,129379.78,0
15002377,583,Spain,Female,43,9,100996.87,2,1,0,105212.42,1
15002378,745,France,Male,36,3,155617.64,2,1,1,116093.26,0
15002379,788,Spain,Female,43,2,0.0,2,1,1,153892.48,0
15002380,727,Spain,Male,29,8,0.0,2,1,1,10386.4,0
15002381,692,Spain,Female,39,9,0.0,2,0,1,65631.45,0
15002382,624,Spain,Male,26,6,163313.71,2,1,1,10302.84,0
15002383,778,France,Male,20,6,63921.74,3,0,1,157247.02,0
15002384,553,France,Male,38,5,52773.83,1,1,1,182972.01,0
15002385,692,Germany,Male,50,8,97000.82,2,0,1,79906.83,1
